sourceCode,sourceName,sourceFrequency,sourceAutoAssignedConceptIds,ADD_INFO:spanish description,matchScore,mappingStatus,conceptId,comment
30030600830100501000,"TC FACE AND skull base ARTICULACION temporomandibular (TMJ) RIGHT / LEFT, unenhanced",1,,"TC CARA Y BASE DE CRANEO , ARTICULACION TEMPORO-MANDIBULAR (ATM) DERECHA/IZQUIERDA, SIN CONTRASTE",0.31271082162857056,UNCHECKED,3052107,
30030600861928601000,"TC OSTEOARTICULAR, FOOT RIGHT / LEFT WITHOUT CONTRAST",1,,"TC OSTEOARTICULAR , PIE DERECHO/IZQUIERDO, SIN CONTRASTE",0.37576499581336975,UNCHECKED,3049018,
300114029900N0000046,COLLAGEN ADP,1,,COLÁGENO ADP,0.6326529383659363,UNCHECKED,4254483,
121208065,AC. ANTI-RUBELLA IGG AVIDITY EIA method,1,,AC. ANTI-VIRUS DE LA RUBEOLA IGG AVIDEZ METODO EIA,0.5147669911384583,UNCHECKED,44806289,
300113050000N0000727,AC IGM ANTI GM3,1,,AC IGM ANTI GANGLIÓSIDO GM3,0.5972488522529602,UNCHECKED,4190267,
30030901441623102000,"RM OSTEOARTICULAR, ELBOW BOTH unenhanced AND CONTRAST",1,,"RM OSTEOARTICULAR , CODO AMBOS, SIN CONTRASTE Y CON CONTRASTE",0.37224143743515015,UNCHECKED,3049656,
300113110000N0000889,BLOOD HISTAMINE,1,,HISTAMINA SANGRE,0.45008668303489685,UNCHECKED,3019281,
CCD00046N,SMEAR hockey sticks (blood),1,,CAYADOS FROTIS (EN SANGRE),0.33136728405952454,UNCHECKED,36203177,
300113030207N0000432,SPECIFIC IGE LENGUADO,1,,IGE ESPECIFICA LENGUADO,0.4618229568004608,UNCHECKED,4190016,
300113110000N0000897,ATRIAL natriuretic peptide,1,,PÉPTIDO NATRIURÉTICO ATRIAL,0.7712194919586182,UNCHECKED,4307029,
P323300002,Colonoscopy,1,,COLONOSCOPIA,0.7280104756355286,UNCHECKED,40769852,
300113030202N0000203,SPECIFIC IGE Tyrophagus,1,,IGE ESPECIFICA  TYROPHAGUS,0.6044940948486328,UNCHECKED,4306369,
CCD00533N,SHUNT ESTIMATED (Qs / Qt),1,,SHUNT ESTIMADO (Qs/Qt),0.33570751547813416,UNCHECKED,21490579,
3.00301E+19,"RX CRANEO / CARA, TURKISH CHAIR",1,,"RX CRANEO/CARA, SILLA TURCA",0.2594437301158905,UNCHECKED,3033619,
30030901441320001000,"RM OSTEOARTICULAR, HIPS RIGHT / LEFT WITHOUT CONTRAST",1,,"RM OSTEOARTICULAR , CADERA DERECHA/IZQUIERDA, SIN CONTRASTE",0.32576027512550354,UNCHECKED,3049909,
300113010000N0000048,Lipoprotein Lp (a),1,,LIPOPROTEÍNA A Lp(a),0.6103190183639526,UNCHECKED,4007663,
300113030213N0000531,SPECIFIC IGE stemphylium botryosum,1,,IGE ESPECIFICA  STEMPHYLIUM BOTRYOSUM,0.8165600895881653,UNCHECKED,4214345,
300113040000N0000640,ESTRIOL,1,,ESTRIOL,0.6095367670059204,UNCHECKED,4149884,
3.00301E+19,"RX RAQUIS, FULL SPINE",1,,"RX RAQUIS, RAQUIS COMPLETO",0.34665045142173767,UNCHECKED,3004095,
300113020000K0001084,OXALATE IN 24 HOURS,1,,OXALATO EN 24 HORAS,0.7483587265014648,UNCHECKED,3027253,
300113030203N0000208,SPECIFIC IGE DANDRUFF CAT,1,,IGE ESPECIFICA  CASPA GATO,0.45514991879463196,UNCHECKED,4213425,
121209423,AC. Trypanosoma cruzi EIA method,1,,AC. ANTI-TRYPANOSOMA CRUZI METODO EIA,0.6112385392189026,UNCHECKED,4045500,
3.00304E+19,"ULTRASOUND ORGAN / SOFT TISSUE, ARMPIT STAGING BOTH",1,,"ECOGRAFIA ORGANOS/PARTES BLANDAS, AXILA ESTADIFICACION AMBAS",0.3033113181591034,UNCHECKED,3038103,
300113040000N0000644,"FSH (follicle stimulating hormone), (FOLLITROPIN)",1,,"FSH (HORMONA FOLÍCULO-ESTIMULANTE), (FOLITROPINA)",0.607508659362793,UNCHECKED,4149280,
121209113,AC. ANTI-Epstein-Barr virus EBNA IGG IFI METHOD,1,,AC. ANTI-VIRUS DE EPSTEIN-BARR EBNA IGG METODO IFI,0.5193839073181152,UNCHECKED,4198726,
30030600861623801000,"TC OSTEOARTICULAR, SHOULDER BOTH unenhanced",1,,"TC OSTEOARTICULAR , HOMBRO AMBOS, SIN CONTRASTE",0.3958472013473511,UNCHECKED,3052399,
121601030,Exfoliative GYNECOLOGICAL CYTOLOGY WITH physician interpretation.,1,,CITOLOGIA EXFOLIATIVA GINECOLOGICA CON INTERPRETACION DEL MEDICO.,0.45567962527275085,UNCHECKED,36305925,
300113030203N0000228,SPECIFIC IGE EXCREMENT PERIQUITO,1,,IGE ESPECIFICA  EXCREMENTOS PERIQUITO,0.43883460760116577,UNCHECKED,4188895,
3.00302E+19,CONSULTATION BY teleradiology: RADIOLOGY PROVEN,1,,CONSULTA POR TELERRADIOLOGIA: RADIOLOGIA CONTRASTADA,0.43404173851013184,UNCHECKED,4056524,
300113030100N0001185,TRYPTOPHAN BLOOD,1,,TRIPTÓFANO SANGRE,0.6239184141159058,UNCHECKED,4260885,
300113110000K0001257,HEXACARBOXILPORFIRINAS URINE,1,,HEXACARBOXILPORFIRINAS ORINA,0.4335229992866516,UNCHECKED,3002525,
300113030207N0000404,SPECIFIC IGE CLAM,1,,IGE ESPECIFICA  ALMEJA,0.6038695573806763,UNCHECKED,4189066,
300113120600D0000962,PROTEIN IN TOTAL dialysate,1,,PROTEÍNAS TOTALES EN LIQUIDO DE DIALISIS,0.581744372844696,UNCHECKED,4119650,
300113121400X0001035,Amylase BIOLOGICAL LIQUIDS S.E.,1,,AMILASA EN LIQUIDOS BIOLOGICOS S.E.,0.24300315976142883,UNCHECKED,40769212,
300113050000N0001209,AC. ANTI cholinesterase,1,,AC. ANTI COLINESTERASA,0.4071968197822571,UNCHECKED,4179778,
300114010100N0000233,RH FACTOR,1,,FACTOR RH,0.3831869661808014,UNCHECKED,4217630,
300113050000N0000726,AC IGM ANTI GM2 ganglioside,1,,AC IGM ANTI GANGLIÓSIDO GM2,0.7099995017051697,UNCHECKED,44805825,
300113030213N0000520,SPECIFIC IGE Cladosporium,1,,IGE ESPECIFICA  CLADOSPORIUM,0.6661173701286316,UNCHECKED,3042514,
300113040000N0000635,Cortisol 8 HOURS,1,,CORTISOL 8 HORAS,0.4857105612754822,UNCHECKED,3001324,
30030600830102301000,"TC FACE AND SKULL BASE, TURKISH CHAIR, unenhanced",1,,"TC CARA Y BASE DE CRANEO , SILLA TURCA , SIN CONTRASTE",0.44188302755355835,UNCHECKED,3049599,
3.00301E+19,"RX CRANEO / FACE, FACE",1,,"RX CRANEO/CARA, CARA",0.4083062410354614,UNCHECKED,3018483,
CCD00530N,SODIUM BASAL (blood),1,,SODIO BASAL  (EN SANGRE),0.39396730065345764,UNCHECKED,4353845,
300113030204N0000253,SPECIFIC IGE GARLIC,1,,IGE ESPECIFICA  AJO,0.6840068101882935,UNCHECKED,3006840,
300113030210N0000468,SPECIFIC IGE polistes,1,,IGE ESPECIFICA  POLISTES,0.523226261138916,UNCHECKED,4302106,
300113040000N0001557,somatostatin,1,,SOMATOSTATINA,0.6978963017463684,UNCHECKED,4017345,
30030600931217901000,"TC VASCULAR, KIDNEY ARTERY, unenhanced",1,,"TC VASCULAR , ARTERIAS RENALES , SIN CONTRASTE",0.4247013032436371,UNCHECKED,3050272,
300113030100K0000166,LAMBDA LIGHT CHAIN ​​URINE,1,,CADENA LIGERA LAMBDA ORINA,0.47149401903152466,UNCHECKED,4136577,
300113120900G0001513,HEMATOCRITO peritoneal fluid,1,,HEMATOCRITO LIQUIDO PERITONEAL,0.6333509683609009,UNCHECKED,3021660,
300113121000H0001009,PH PLEURAL FLUID,1,,PH EN LIQUIDO PLEURAL,0.8785243034362793,UNCHECKED,3035880,
300113120200U0001121,LEUCOCYTES STOOL,1,,LEUCOCITOS HECES,0.6761330366134644,UNCHECKED,4190448,
3.00305E+19,"DOPPLER ARTERIAL, LOWER LIMB RIGHT / LEFT",1,,"DOPPLER  ARTERIAL, MIEMBRO INFERIOR DERECHO/IZQUIERDO",0.38846415281295776,UNCHECKED,3040765,
121209030,AC RUBEOLA TOTAL (ELISA),1,,AC RUBEOLA TOTALES (ELISA),0.37493517994880676,UNCHECKED,4018594,
300113030204N0000293,SPECIFIC IGE COCO,1,,IGE ESPECIFICA  COCO,0.587470531463623,UNCHECKED,4190035,
300113080100N0000837,chromogranin A,1,,CROMOGRANINA A,0.816891610622406,UNCHECKED,4185299,
300113121000H0000998,CHOLESTEROL IN pleural,1,,COLESTEROL EN LIQUIDO PLEURAL,0.5890791416168213,UNCHECKED,42868740,
300113030204N0000275,SPECIFIC IGE PEANUT,1,,IGE ESPECIFICA  CACAHUETE,0.671238899230957,UNCHECKED,4304754,
300113030204N0000362,SPECIFIC IGE PIÑON,1,,IGE ESPECIFICA  PIÑON,0.26839596033096313,UNCHECKED,4213417,
300113030201N0000182,SPECIFIC IGE AMPICILLIN,1,,IGE ESPECIFICA  AMPICILINA,0.6014150381088257,UNCHECKED,3018688,
300113030216N0000583,SPECIFIC IGE AJENJO,1,,IGE ESPECIFICA  AJENJO,0.38700753450393677,UNCHECKED,4311180,
121209446,AC. ANTI-RICKETTSIA conorii IGG IFI METHOD,1,,AC. ANTI-RICKETTSIA CONORII IGG METODO IFI,0.5510190725326538,UNCHECKED,3020445,
30030901442029901000,RM OSTEOARTICULAR leg BOTH unenhanced,1,,"RM OSTEOARTICULAR , PIERNA AMBAS, SIN CONTRASTE",0.38426849246025085,UNCHECKED,40765632,
300113050000N0000763,ANTI RI,1,,ANTI RI,0.44879090785980225,UNCHECKED,4213561,
CCD00074N,Cortisol 30 MIN (blood),1,,CORTISOL 30 MIN (EN SANGRE),0.29585278034210205,UNCHECKED,4209388,
ANT000065,CEFUROXIME,1,,CEFUROXIMA,0.7493540644645691,UNCHECKED,4020251,
CCD00156N,Basal LH (blood),1,,LH BASAL (EN SANGRE),0.4456055760383606,UNCHECKED,4170473,
CCD00038N,Beta2 globulin (%) (blood),1,,BETA 2 GLOBULINA (%) (EN SANGRE),0.32026803493499756,UNCHECKED,3030638,
1212096651,AC. ANTI-INFLUENZA A VIRUS IGM ELISA method,1,,AC. ANTI-VIRUS INFLUENZA A IGM METODO ELISA,0.4946700930595398,UNCHECKED,4044987,
121209100,AC. ANTI-Epstein-Barr virus VCA IgM ELISA method,1,,AC. ANTI-VIRUS DE EPSTEIN-BARR IGM VCA METODO ELISA,0.5626341104507446,UNCHECKED,4239522,
300113120600D0001323,DIALYSIS FLUID ALBUMIN,1,,ALBÚMINA LÍQUIDO DIÁLISIS,0.6449940800666809,UNCHECKED,3041816,
300113030100K0000165,URINE kappa light chain,1,,CADENA LIGERA KAPPA ORINA,0.9234136343002319,UNCHECKED,4133528,
300113110000N0001112,BILE ACIDS,1,,ACIDOS BILIARES,0.5948702096939087,UNCHECKED,4199294,
CCD00282N,ANTI AC M2PDH (blood),1,,AC ANTI M2PDH (EN SANGRE),0.30178797245025635,UNCHECKED,42868723,
CCD00348T,Urate% (KIDNEY),1,,ÁCIDO URICO % (CÁLCULOS RENALES),0.3355993628501892,UNCHECKED,3050272,
CCD00267U,STOOL SAMPLE THIRD,1,,TERCERA MUESTRA HECES,0.633654773235321,UNCHECKED,4065796,
300113121200J0001031,Synovial urate LIQUIDO,1,,URATO EN LIQUIDO SINOVIAL,0.5178405046463013,UNCHECKED,3001729,
121201110,WHITE STAIN calcofluor,1,,TINCION DE BLANCO DE CALCOFLUOR,0.7583828568458557,UNCHECKED,3036613,
300113030300N0001549,PRECIPITINS ASPERGILLUS,1,,PRECIPITINAS ASPERGILLUS,0.6026324033737183,UNCHECKED,4198570,
300113120800F0000968,Antinuclear antibodies (ANA) in pericardial fluid,1,,ANTICUERPOS ANTI NUCLEARES (ANA) EN LIQUIDO PERICARDICO,0.6570424437522888,UNCHECKED,4234268,
300113030215N0000577,SPECIFIC IGE SABINA,1,,IGE ESPECIFICA  SABINA,0.5565932393074036,UNCHECKED,4311179,
300113121400X0001305,BIOLOGICAL LIQUIDS AG C19.9 S.E,1,,AG C19.9 LÍQUIDOS BIOLÓGICOS S.E,0.2108081430196762,UNCHECKED,40763573,
30030600861320402000,"TC OSTEOARTICULAR, sacroiliac, unenhanced AND CONTRAST",1,,"TC OSTEOARTICULAR , SACROILIACAS, SIN CONTRASTE Y CON CONTRASTE",0.3396461308002472,UNCHECKED,3052398,
300114050000S0000261,Immunophenotype BONE MARROW,1,,INMUNOFENOTIPO MÉDULA ÓSEA,0.6632483005523682,UNCHECKED,4214425,
300113070100N0000805,SALICYLATES BLOOD,1,,SALICILATOS SANGRE,0.6814209818840027,UNCHECKED,3024989,
121203011,IDENTIFICATION BACTERIA (2),1,,IDENTIFICACION DE BACTERIAS (2),0.5691197514533997,UNCHECKED,4040198,
300113050000N0001211,AC. ANTI thyroid peroxidase,1,,AC. ANTI PEROXIDASA TIROIDEA,0.4589734375476837,UNCHECKED,44805325,
121211062,HUMAN VIRUS GENOTYPE PAPILOMA METHOD HiBri,1,,GENOTIPO VIRUS DEL PAPILOMA HUMANO METODO HIBRI,0.4904004633426666,UNCHECKED,44807716,
300113030300N0001538,SPECIFIC IgG ALFA LACTALBUMIN,1,,IgG ESPECIFICA ALFA LACTOALBÚMINA,0.5746169090270996,UNCHECKED,4220166,
300113030403N0001663,IGE RECOMBINANT Can f1 (Dog),1,,IGE RECOMBINANTE Can f1 (Perro),0.3190882205963135,UNCHECKED,21494773,
30030100031928810000,"RX SKELETON PERIFERICO, KNEE RIGHT / LEFT AP. LAT, Oblique",1,,"RX ESQUELETO PERIFERICO, RODILLA DERECHA/IZQUIERDA, AP. LAT, OBLICUA",0.40966612100601196,UNCHECKED,3041924,
121209480,AC. ANTI-Legionella pneumophila IGG IFI METHOD,1,,AC. ANTI-LEGIONELLA PNEUMOPHILA IGG METODO IFI,0.5261518955230713,UNCHECKED,3016681,
30030100031928215000,"RX SKELETON PERIFERICO, METATARSUS RIGHT / LEFT IN CHARGE",1,,"RX ESQUELETO PERIFERICO, METATARSO DERECHO/IZQUIERDO, EN CARGA",0.1712290346622467,UNCHECKED,3010501,
300113070100N0000785,Tricyclic Antidepressants BLOOD,1,,ANTIDEPRESIVOS TRICÍCLICOS SANGRE,0.7051918506622314,UNCHECKED,4095053,
3.00318E+19,TUMOR ABLATION IMAGE CONTROL,1,,ABLACION TUMORAL CON CONTROL DE IMAGEN,0.2467500865459442,UNCHECKED,3015379,
300113120900G0001512,Dimer D peritoneal fluid,1,,DIMERO D LIQUIDO PERITONEAL,0.6693600416183472,UNCHECKED,3021660,
300113030204N0000279,SPECIFIC IGE CINNAMON,1,,IGE ESPECIFICA  CANELA,0.6759329438209534,UNCHECKED,4309893,
300113120600D0001317,DIALYSIS LIQUID CALCIUM,1,,CALCIO LÍQUIDO DIÁLISIS,0.520173192024231,UNCHECKED,40480495,
30030901522029802000,"RM VASCULAR, right thigh / LEFT WITHOUT CONTRAST AND CONTRAST",1,,"RM VASCULAR , MUSLO DERECHO/IZQUIERDO, SIN CONTRASTE Y CON CONTRASTE",0.41074883937835693,UNCHECKED,3048329,
30030600861320401000,"TC OSTEOARTICULAR, sacroiliac, unenhanced",1,,"TC OSTEOARTICULAR , SACROILIACAS, SIN CONTRASTE",0.32619789242744446,UNCHECKED,40765632,
300113121400X0001047,Beta-2 microglobulin IN BIOLOGICAL LIQUIDS S.E.,1,,MICROGLOBULINA BETA-2 EN LIQUIDOS BIOLOGICOS S.E.,0.5259166359901428,UNCHECKED,4041525,
CCD00059K,COCIENTE albumin / globulin (IN URINE),1,,COCIENTE ALBUMINA/GLOBULINA  (EN ORINA),0.43764927983283997,UNCHECKED,3000034,
300113030201N0000187,SPECIFIC IGE AMOXICILINA,1,,IGE ESPECIFICA AMOXICILINA,0.5910325050354004,UNCHECKED,4310906,
300113020000K0000087,Oxalate in a given time,1,,OXALATO EN UN TIEMPO DETERMINADO,0.44053709506988525,UNCHECKED,3046510,
CCD00287N,AC ANTI SSB / La (blood),1,,AC ANTI SSB/La (EN SANGRE),0.2892764210700989,UNCHECKED,3033446,
300113121000H0001521,Dimer D PLEURAL FLUID,1,,DIMERO D LÍQUIDO PLEURAL,0.6453754901885986,UNCHECKED,3000809,
CCD00431K,Spermatocytes (IN URINE),1,,ESPERMATOCITOS (EN ORINA),0.40429288148880005,UNCHECKED,3045424,
300113020000K0000091,TOTAL PROTEINS,1,,PROTEÍNAS TOTALES,0.9473031163215637,UNCHECKED,4119650,
300113110000N0000906,"Xylose, D BLOOD",1,,"XILOSA, D SANGRE",0.5817279815673828,UNCHECKED,4027889,
CCD00296N,chorionic Gonadotropin,1,,GONADOTROPINA CORIONICA,0.8536118865013123,UNCHECKED,4055426,
300113040000N0000625,ACTH,1,,ACTH,0.6808475255966187,UNCHECKED,4310905,
300113120900G0001510,C19.9 AG peritoneal fluid,1,,AG C19.9 LÍQUIDO PERITONEAL,0.461818665266037,UNCHECKED,3021660,
300113070100N0001273,primidone,1,,PRIMIDONA,0.8106685876846313,UNCHECKED,3019748,
121202150,Mycobacterial culture,1,,CULTIVO DE MICOBACTERIAS,0.9304221868515015,UNCHECKED,4264337,
ANT000150,TOBRAMYCIN,1,,TOBRAMICINA,0.8571914434432983,UNCHECKED,3022326,
300113040000K0001656,Cortisol URINE 24 HOURS FREE,1,,CORTISOL LIBRE ORINA 24 HORAS,0.6745525002479553,UNCHECKED,4155248,
300113121400X0001053,Triglycerides BIOLOGICAL LIQUIDS S.E.,1,,TRIGLICERIDOS EN LIQUIDOS BIOLOGICOS S.E.,0.372012734413147,UNCHECKED,4032789,
300113030211N0000471,SPECIFIC IGE CUCARACHA,1,,IGE ESPECIFICA  CUCARACHA,0.48701274394989014,UNCHECKED,4309904,
300113120600D0001324,LDH DIALYSIS FLUID,1,,LDH LÍQUIDO DIÁLISIS,0.6457802653312683,UNCHECKED,3039180,
CCD00072N,Basal cortisol (blood),1,,CORTISOL BASAL (EN SANGRE),0.2994551360607147,UNCHECKED,40762247,
CCD00414N,reticulocyte hemoglobin,1,,HEMOGLOBINA RETICULOCITARIA,0.7394173741340637,UNCHECKED,44806870,
30030901630000001000,"RM METASTATIC WHOLE BODY STUDIO, unenhanced",1,,"RM CUERPO ENTERO ESTUDIO METASTASICO, SIN CONTRASTE",0.3219645917415619,UNCHECKED,3039269,
MUE000179,URINE DRILLING,1,,"ORINA, SONDAJE",0.3452225625514984,UNCHECKED,3022305,
CCD00266U,STOOL SAMPLE SECOND,1,,SEGUNDA MUESTRA HECES,0.6400464773178101,UNCHECKED,4065796,
888900090,STRESS TEST (ergometry),1,,PRUEBA DE ESFUERZO (ERGOMETRIA),0.3680422306060791,UNCHECKED,4094501,
CCD00150N,INSULIN 180 MIN (blood),1,,INSULINA 180 MIN (EN SANGRE),0.2785538136959076,UNCHECKED,4304629,
300113030404N0001684,Pru p 3 RECOMBINANT IGE (peach),1,,IGE RECOMBINANTE Pru p 3 (Melocotón),0.5458929538726807,UNCHECKED,44809984,
3.00307E+19,InterConsultation: TC PEDIATRICO,1,,INTERCONSULTA: TC PEDIATRICO,0.3778251111507416,UNCHECKED,4229709,
300113090000N0001245,HLA A (MOLECULAR BIOLOGY),1,,HLA A (BIOLOGÍA MOLECULAR),0.2476688176393509,UNCHECKED,21493181,
300113040000N0000643,Folate eritrocitario,1,,FOLATO ERITROCITARIO,0.2757606506347656,UNCHECKED,3004530,
121203041,IDENTIFICATION FUNGI (2),1,,IDENTIFICACION DE HONGOS (2),0.4531562626361847,UNCHECKED,4045486,
300114010200N0000011,"IRREGULAR ANTIBODY anti-erythrocyte, QUALIFICATIONS",1,,"ANTICUERPOS IRREGULARES ANTIERITROCITARIOS, TITULACIÓN",0.4767671823501587,UNCHECKED,4186103,
300113070100N0000810,VALPROATE,1,,VALPROATO,0.799432635307312,UNCHECKED,3010490,
121209370,AC BRUCELLA IGM (ELISA),1,,AC BRUCELLA IGM (ELISA),0.5617678761482239,UNCHECKED,4201038,
121202090,FARMING SURFACE exudates SEARCH WITHOUT anaerobes,1,,"CULTIVO DE EXUDADO SUPERFICIAL, SIN BUSQUEDA DE ANAEROBIOS",0.35513514280319214,UNCHECKED,43055255,
300113030203N0000243,IGE SPECIFIC WHEY PROTEIN HORSE,1,,IGE ESPECIFICA  PROTEINAS DEL SUERO DE CABALLO,0.48836055397987366,UNCHECKED,4189083,
30030600930912701000,"TC VASCULAR, Arteries SUPRAORTICAS, unenhanced",1,,"TC VASCULAR , ARTERIAS SUPRAORTICAS , SIN CONTRASTE",0.3214261531829834,UNCHECKED,4303572,
300113121100I0001018,SEMINOGRAM: Vasectomy,1,,SEMINOGRAMA: VASECTOMÍA,0.31469589471817017,UNCHECKED,4038314,
300113120500C0000949,STUDY CYTOLOGICAL erythrocyte LCR,1,,ESTUDIO CITOLÓGICO ERITROCITOS EN LCR,0.43853870034217834,UNCHECKED,4098357,
CCD00208N,RELATIONSHIP free PSA / total PSA (blood),1,,RELACIÓN PSA LIBRE/PSA TOTAL (EN SANGRE),0.3864319324493408,UNCHECKED,40769915,
CCD00007N,ACTH 120 MIN (blood),1,,ACTH 120 MIN (EN SANGRE),0.29186883568763733,UNCHECKED,4198718,
300113030212N0000488,SPECIFIC IGE ANHYDRIDE MEXOHIDROFOLICO,1,,IGE ESPECIFICA  ANHIDRIDO MEXOHIDROFOLICO,0.4591063857078552,UNCHECKED,4213553,
300113050000N0000709,AC ANTI neutrophil cytoplasmic (ANCA),1,,AC ANTI CITOPLASMA DE NEUTRÓFILOS (ANCA),0.7065637111663818,UNCHECKED,4293726,
CCD00277N,AC gliadin IgA (blood),1,,AC ANTI GLIADINA IgA (EN SANGRE),0.565011203289032,UNCHECKED,4220047,
300113080100N0000831,AG SQUAMOUS CELL SCC,1,,AG CÉLULAS ESCAMOSAS SCC,0.5131019949913025,UNCHECKED,4191727,
121812400,THYROGLOBULIN WITH EXTRACTION,1,,TIROGLOBULINA CON EXTRACCION,0.6292583346366882,UNCHECKED,4219426,
MUE000137,vaginal discharge,1,,EXUDADO VAGINAL,0.6282490491867065,UNCHECKED,3020091,
300114080100N0000178,MOLECULAR DIAGNOSIS b-thalassemias. (PCR AND RESTRICTION ENZYME DIGESTION SPECIFIC),1,,DIAGNÓSTICO MOLECULAR b-TALASEMIAS. (PCR Y DIGESTION CON ENZIMAS RESTRICCION ESPECIFICOS),0.2116922289133072,UNCHECKED,3029547,
30030901541421102000,"RM endocavitaria, PROSTATE, unenhanced AND CONTRAST",1,,"RM ENDOCAVITARIA, PROSTATA, SIN CONTRASTE Y CON CONTRASTE",0.27140334248542786,UNCHECKED,3047951,
121202185,FARMING TRICHOMONAS,1,,CULTIVO TRICHOMONAS,0.5158140063285828,UNCHECKED,3014856,
300113030100N0001168,alanine BLOOD,1,,ALANINA SANGRE,0.5125911235809326,UNCHECKED,3030135,
300113030204N0000264,SPECIFIC IGE CELERY,1,,IGE ESPECIFICA  APIO,0.6317365169525146,UNCHECKED,4304753,
300113030216N0000600,SPECIFIC IGE ORTIGA,1,,IGE ESPECIFICA  ORTIGA,0.5042693614959717,UNCHECKED,4190033,
3.00302E+19,dacryocystography,1,,DACRIOCISTOGRAFIA,0.4409225285053253,UNCHECKED,3000456,
30030901451929302000,"ARTRO RM, ANKLE BOTH unenhanced AND CONTRAST",1,,"ARTRO RM, TOBILLO AMBOS, SIN CONTRASTE Y CON CONTRASTE",0.39605140686035156,UNCHECKED,3050176,
30030100031927906000,"RX SKELETON PERIFERICO Femur RIGHT / LEFT, AP and LAT",1,,"RX ESQUELETO PERIFERICO, FEMUR DERECHO/IZQUIERDO, AP Y LAT",0.44467902183532715,UNCHECKED,3047376,
CCD00180N,Neutrophil SMEAR (blood),1,,NEUTRÓFILOS FROTIS (EN SANGRE),0.422518789768219,UNCHECKED,4015164,
CCD00099N,FO2HB FRACTION OF TOTAL HB oxyhemoglobin (blood),1,,FO2HB FRACCIÓN DE OXIHEMOGLOBINA EN HB TOTAL (EN SANGRE),0.5540633201599121,UNCHECKED,3014646,
300113030215N0000569,SPECIFIC IGE ELM,1,,IGE ESPECIFICA  OLMO,0.5982989072799683,UNCHECKED,4311189,
300113050000N0000730,AC gliadin,1,,AC ANTI GLIADINA,0.5392431616783142,UNCHECKED,4220047,
300113050000N0000715,AC ANTI GAD (glutamic decarboxylase),1,,AC ANTI GAD (GLUTÁMICO DESCARBOXILASA),0.4748342037200928,UNCHECKED,4310476,
300113030212N0000491,SPECIFIC IGE FICUS SPP,1,,IGE ESPECIFICA  FICUS SPP,0.5939740538597107,UNCHECKED,4214338,
3.00305E+19,"DOPPLER VEIN, VENA CAVA INFERIOR and iliac",1,,"DOPPLER VENOSO , VENA CAVA INFERIOR E ILIACAS",0.6145663261413574,UNCHECKED,3048311,
30030600861320002000,"TC OSTEOARTICULAR, HIPS RIGHT / LEFT WITHOUT CONTRAST AND CONTRAST",1,,"TC OSTEOARTICULAR , CADERA DERECHA/IZQUIERDA, SIN CONTRASTE Y CON CONTRASTE",0.31598544120788574,UNCHECKED,3053038,
CCD00391N,TAKES 4th Prolactin (blood),1,,PROLACTINA 4ª TOMA (EN SANGRE),0.2648974061012268,UNCHECKED,40761399,
300113080100N0000829,CA AG 549 (549 carbohydrate AG),1,,AG CA 549 (AG CARBOHIDRATADO  549),0.3635525405406952,UNCHECKED,3027682,
CCD00039N,Beta2 globulin (BLOOD),1,,BETA 2 GLOBULINA (EN SANGRE),0.4510871171951294,UNCHECKED,3030638,
300113030202N0000197,IGE SPECIFIED Dermatophagoides farinae,1,,IGE ESPECIFICA  DERMATOPHAGOIDES FARINAE,0.7710955739021301,UNCHECKED,4306371,
CCD00576N,StaClot - LA (blood),1,,STACLOT - LA (EN SANGRE),0.3671394884586334,UNCHECKED,4353845,
CCD00301N,PH CORRECTED BY TEMPERATURE (blood),1,,PH VALOR CORREGIDO POR LA TEMPERATURA (EN SANGRE),0.5383755564689636,UNCHECKED,21490586,
30030100030707219000,"RX SKELETON PERIFERICO, right collarbone / LEFT, PA",1,,"RX ESQUELETO PERIFERICO, CLAVICULA DERECHA/IZQUIERDA, PA",0.21818536520004272,UNCHECKED,3040129,
CCD00310N,ADRENALINE (blood),1,,ADRENALINA (EN SANGRE),0.4437517821788788,UNCHECKED,4353845,
121211032,VIRAL LOAD EPSTEIN-BAR METHOD PCR QUANT,1,,CARGA VIRAL VIRUS EPSTEIN-BAR METODO PCR CUANT,0.5842640399932861,UNCHECKED,44790062,
CCD00364K,2nd SODIUM INTAKE (IN URINE),1,,SODIO 2ª TOMA (EN ORINA),0.5667210817337036,UNCHECKED,3002264,
3.00301E+19,"Bone densitometry (DXA), OTHER AREAS ANATOMICAS",1,,"DENSITOMETRIA OSEA (DXA), OTRAS ZONAS ANATOMICAS",0.3054673671722412,UNCHECKED,3051343,
CCD00526C,INDEX Albumin (CSF),1,,INDICE DE ALBUMINA (EN LCR),0.41624927520751953,UNCHECKED,3043217,
121205031,TEST OF GRAHAM (pinworms) (2nd SAMPLE),1,,TEST DE GRAHAM (OXIUROS) (2ª MUESTRA),0.36439988017082214,UNCHECKED,4013625,
300113120800F0000972,STUDY CYTOLOGICAL erythrocyte pericardial fluid,1,,ESTUDIO CITOLÓGICO ERITROCITOS EN LIQUIDO PERICARDICO,0.4933166801929474,UNCHECKED,3034840,
300113121200J0001019,Adenosine deaminase (ADA) in liquid Synovial,1,,ADENOSINA-DESAMINASA (ADA) EN LIQUIDO SINOVIAL,0.43441852927207947,UNCHECKED,4014887,
